(1395.06, 241.66)
(884.26, 300.71)
(1623.61, 292.68)
(1028.47, 277.28)
(1006.54, 299.29)
(1776.25, 214.33)
(944.61, 230.66)
(1203.12, 263.94)
(765.86, 324.4)
(952.9, 230.37)
(1858.63, 328.07)
(1057.14, 259.11)
(1139.6, 270.2)
(1466.77, 258.24)
(1856.03, 238.59)
(936.64, 168.42)
(1625.82, 300.87)
(1032.91, 291.58)
(1621.29, 200.37)
(924.1, 202.84)
(885.18, 272.92)
(1228.81, 263.38)
(943.27, 154.3)
(1272.15, 197.18)
(996.72, 308.37)
(1742.99, 300.18)
(986.89, 231.13)
(1814.81, 309.31)
(799.78, 217.11)
(1586.09, 294.93)
(717.64, 361.24)
(1154.24, 313.85)
(1681.75, 243.82)
(746.07, 175.59)
(650.54, 160.87)
(1289.13, 286.49)
(1781.4, 236.72)
(1110.05, 224.26)
(782.07, 331.91)
(1300.3, 350.6)
(516.84, 210.43)
(943.12, 291.09)
(938.6, 225.55)
(905.62, 376.18)
(1667.99, 257.92)
(1425.99, 267.98)
(1867.41, 260.53)
(1616.45, 245.32)
(686.93, 186.93)
(958.85, 322.57)
(948.71, 237.53)
(988.28, 307.18)
(1496.54, 308.67)
(1085.64, 276.27)
(1166.94, 232.55)
(1337.65, 219.59)
(1777.72, 192.05)
(1695.89, 305.45)
(1290.45, 219.21)
(779.44, 207.77)
(1492.34, 220.23)
(1302.6, 167.42)
(1610.47, 232.59)
(746.02, 360.53)
(1276.23, 204.28)
(837.92, 229.01)
(1368.58, 233.06)
(1521.2, 281.72)
(1804.29, 289.02)
(762.03, 127.07)
(752.75, 180.19)
(1206.03, 317.47)
(1139.68, 188.87)
(1679.31, 235.79)
(1686.75, 231.96)
(1256.66, 287.66)
(924.1, 194.35)
(887.13, 279.77)
(1531.9, 268.64)
(1674.43, 296.29)
(1456.49, 217.14)
(648.95, 187.49)
(1839.38, 320.06)
(586.83, 281.14)
(1609.56, 240.77)
(1704.34, 274.44)
(1899.7, 264.84)
(1693.7, 313.41)
(1652.83, 281.52)
(1011.4, 309.52)
(1698.13, 194.24)
(1713.97, 284.49)
(1547.28, 191.45)
(1488.2, 305.98)
(1707.65, 289.92)
(911.4, 214.24)
(741.43, 152.37)
(1819.11, 173.8)
(784.65, 291.65)
(608.79, 220.57)
(1390.67, 194.43)
(1195.24, 260.35)
(776.62, 323.52)
(950.43, 324.82)
(977.32, 212.46)
(894.79, 297.5)
(1090.9, 340.35)
(1249.91, 319.22)
(1363.04, 266.04)
(1046.48, 144.54)
(1555.66, 192.11)
(856.16, 216.65)
(1114.65, 343.58)
(1243.99, 344.47)
(813.11, 146.16)
(647.11, 306.73)
(1462.53, 222.53)
(1044.16, 252.36)
(1252.39, 281.61)
(1905.09, 298.97)
(774.97, 103.74)
(1379.88, 233.75)
(1882.54, 294.82)
(1298.03, 211.95)
(733.87, 304.64)
(1332.55, 305.27)
(1393.6, 265.41)
(1324.32, 320.74)
(1714.45, 242.09)
(1274.4, 355.9)
(823.49, 251.33)
(1175.17, 231.64)
(1473.32, 315.31)
(585.4, 227.66)
(1475.96, 210.04)
(823.42, 244.31)
(865.91, 229.42)
(1836.24, 239.83)
(1831.73, 289.21)
(1126.51, 272.23)
(1828.76, 269.86)
(657.17, 155.79)
(1767.73, 278.34)
(639.52, 277.24)
(1407.5, 305.66)
(1180.92, 296.22)
(818.24, 182.98)
(1098.23, 211.36)
(1408.93, 278.61)
(1506.48, 208.81)
(1296.35, 290.66)
(1638.18, 218.77)
(1163.49, 239.94)
(877.95, 228.87)
(1114.63, 138.43)
(1367.79, 221.86)
(1049.35, 259.23)
(1827.71, 196.08)
(726.88, 184.63)
(1602.71, 235.79)
(1741.36, 178.32)
(1764.47, 333.23)
(677.25, 244.68)
(1201.98, 194.55)
(1189.09, 237.28)
(1577.93, 322.77)
(597.11, 303.21)
(914.94, 237.4)
(1842.26, 244.98)
(1083.66, 300.14)
(1744.81, 308.1)
(1873.04, 186.43)
(1202.54, 158.59)
(1609.17, 252.44)
(1202.34, 348.12)
(709.74, 271.53)
(1038.62, 281.08)
(1244.51, 278.89)
(1266.89, 338.4)
(1597.01, 272.14)
(1603.65, 246.34)
(1247.16, 293.19)
(1670.75, 274.38)
(761.84, 164.34)
(1456.07, 208.99)
(794.6, 238.3)
(1326.78, 289.36)
(840.06, 165.2)
(902.87, 299.05)
(922.62, 186.41)
(1695.04, 297.43)
(1409.85, 179.24)
(1320.58, 279.41)
(1546.18, 292.64)
(897.62, 141.28)
(1440.37, 244.16)
(1911.84, 195.49)
(1830.59, 216.54)
(1098.08, 167.93)
(961.02, 285.51)
(945.21, 143.62)
(1409.25, 327.73)
(1028.91, 211.66)
(815.33, 330.67)
(853.11, 236.6)
(1917.73, 207.57)
(881.69, 265.35)
(1098.46, 109.24)
(1692.18, 289.83)
(1918.14, 287.71)
(681.92, 332.5)
(1226.75, 243.71)
(1315.72, 306.79)
(1826.97, 261.81)
(1704.39, 266.28)
(1343.84, 331.11)
(1138.6, 210.1)
(1210.0, 155.18)
(650.95, 175.13)
(1855.26, 211.51)
(682.27, 299.65)
(938.6, 344.57)
(1203.69, 150.15)
(1841.69, 261.65)
(743.9, 216.07)
(448.43, 241.69)
(1004.41, 290.76)
(1768.92, 205.95)
(1174.69, 176.18)
(795.9, 259.66)
(1083.78, 238.64)
(1028.2, 284.99)
(419.48, 242.5)
(1615.14, 331.0)
(721.06, 285.49)
(772.23, 281.54)
(671.33, 240.22)
(1851.39, 332.05)
(518.18, 282.37)
(855.84, 334.92)
(1855.63, 289.33)
(1875.54, 261.36)
(699.44, 208.03)
(1601.03, 253.88)
(1175.29, 281.36)
(578.63, 273.55)
(1350.02, 257.7)
(894.7, 282.1)
(1565.59, 206.87)
(1002.43, 193.45)
(1911.76, 294.36)
(1358.82, 336.85)
(1848.65, 293.59)
(1803.37, 163.35)
(1818.63, 301.43)
(666.63, 208.4)
(989.03, 342.23)
(1062.78, 336.12)
(879.54, 310.53)
(1605.84, 260.29)
(1209.06, 227.47)
(1624.81, 231.67)
(1476.8, 265.47)
(849.48, 388.48)
(1569.88, 297.89)
(1687.12, 318.24)
(1184.63, 379.21)
(1639.94, 208.02)
(1768.07, 213.76)
(1714.01, 294.9)
(1033.9, 226.44)
(1382.21, 266.3)
(1804.26, 209.97)
(1175.28, 334.82)
(759.46, 184.86)
(1453.93, 284.54)
(1403.21, 241.55)
(1781.73, 228.56)
(1033.47, 217.96)
(1655.34, 258.42)
(1197.18, 355.13)
(1242.17, 201.24)
(1594.48, 309.27)
(863.62, 336.75)
(672.04, 232.9)
(1102.34, 230.35)
(811.82, 154.12)
(1025.44, 176.89)
(1159.65, 195.22)
(1655.81, 274.22)
(1306.71, 174.55)
(817.69, 275.14)
(764.39, 372.09)
(1295.89, 334.42)
(780.07, 313.25)
(1052.71, 156.43)
(1225.23, 214.12)
(1739.57, 289.35)
(1159.36, 205.94)
(653.11, 316.18)
(648.43, 260.38)
(1281.46, 359.83)
(799.41, 325.7)
(1004.32, 306.59)
(1836.74, 282.87)
(767.28, 180.44)
(1137.56, 218.02)
(1002.52, 357.26)
(1722.65, 200.27)
(1303.28, 147.52)
(750.46, 331.27)
(1376.37, 241.03)
(961.18, 293.71)
(1126.76, 369.04)
(879.56, 378.71)
(924.61, 317.0)
(845.97, 229.22)
(1140.75, 181.29)
(798.09, 187.8)
(1473.76, 242.81)
(1384.17, 251.18)
(1406.0, 224.69)
(1152.24, 343.29)
(962.19, 138.56)
(1653.83, 222.04)
(1023.24, 142.76)
(880.37, 366.9)
(959.9, 189.68)
(929.76, 223.89)
(1098.21, 343.48)
(955.67, 298.95)
(1539.79, 197.11)
(1193.98, 123.68)
(1307.48, 139.24)
(1018.3, 174.75)
(875.41, 142.35)
(924.92, 229.37)
(1840.82, 205.93)
(1484.62, 218.82)
(1442.03, 289.81)
(681.25, 254.62)
(1834.15, 264.04)
(826.95, 342.12)
(985.6, 335.9)
(1543.2, 233.8)
(1551.88, 216.33)
(908.01, 283.58)
(610.22, 310.03)
(996.46, 343.74)
(858.91, 362.43)
(513.94, 218.02)
(1777.13, 183.96)
(661.1, 199.1)
(714.12, 289.31)
(1438.44, 296.87)
(1663.36, 271.86)
(1590.56, 318.14)
(931.0, 198.1)
(993.09, 181.01)
(1268.61, 174.11)
(1460.63, 263.38)
(655.19, 305.5)
(619.57, 269.77)
(771.89, 205.3)
(1687.68, 223.91)
(1799.68, 267.84)
(1848.43, 239.84)
(713.23, 244.18)
(1558.44, 220.54)
(1532.64, 280.65)
(1053.68, 232.25)
(1425.1, 276.03)
(674.33, 330.22)
(1084.82, 335.33)
(1469.24, 226.94)
(677.13, 305.89)
(613.14, 227.33)
(953.88, 316.5)
(681.26, 141.19)
(1197.44, 184.62)
(1735.99, 296.32)
(1004.55, 218.66)
(1880.46, 338.84)
(993.51, 110.87)
(1338.51, 299.92)
(1483.77, 211.07)
(1184.99, 189.64)
(1854.57, 268.33)
(1616.61, 296.88)
(1217.41, 214.21)
(707.33, 249.22)
(648.93, 237.39)
(866.92, 238.35)
(1308.88, 181.67)
(1031.03, 142.3)
(1130.52, 304.79)
(960.18, 342.37)
(967.31, 257.68)
(1746.4, 315.89)
(912.28, 243.54)
(1178.7, 288.59)
(1701.99, 201.28)
(1178.16, 192.31)
(981.21, 226.81)
(748.33, 307.59)
(953.89, 199.03)
(1090.25, 168.48)
(1193.89, 213.29)
(791.88, 289.01)
(1200.94, 255.69)
(596.28, 263.81)
(1911.39, 221.39)
(1862.95, 212.53)
(1059.61, 247.74)
(1310.88, 168.16)
(1706.36, 282.03)
(1255.96, 183.92)
(1554.65, 250.11)
(1060.61, 170.13)
(1349.27, 193.29)
(1913.14, 213.95)
(972.49, 194.69)
(739.59, 270.0)
(1357.78, 329.08)
(847.38, 168.52)
(1727.99, 281.4)
(625.75, 248.55)
(1131.35, 189.5)
(810.87, 276.61)
(714.84, 164.27)
(926.8, 162.49)
(630.08, 231.77)
(1117.47, 290.67)
(1249.01, 205.0)
(1090.76, 270.94)
(1379.14, 273.17)
(1721.78, 285.67)
(1011.89, 293.15)
(1855.5, 297.38)
(1860.8, 273.0)
(1277.41, 286.51)
(1487.57, 281.09)
(1087.8, 142.62)
(1824.06, 235.56)
(1099.74, 175.57)
(1895.4, 279.47)
(892.35, 229.11)
(642.5, 233.4)
(1474.46, 280.52)
(1381.67, 258.41)
(970.4, 208.72)
(1130.21, 197.78)
(1730.2, 197.24)
(1361.37, 215.41)
(1784.47, 330.75)
(1013.15, 169.58)
(1195.06, 376.42)
(765.25, 210.31)
(1099.76, 268.57)
(864.13, 367.94)
(1668.73, 290.74)
(1822.45, 274.57)
(673.15, 225.39)
(1410.97, 242.1)
(824.57, 364.14)
(782.99, 214.93)
(901.7, 279.15)
(860.41, 234.78)
(1568.7, 260.18)
(1216.5, 185.43)
(1690.61, 211.29)
(1810.72, 214.08)
(1103.11, 363.83)
(1765.14, 220.7)
(1796.78, 207.96)
(627.97, 255.83)
(1027.23, 221.8)
(929.41, 172.79)
(1791.85, 328.96)
(645.27, 180.51)
(1410.82, 286.06)
(1041.13, 356.06)
(578.03, 219.28)
(1003.31, 201.19)
(1094.39, 263.98)
(840.71, 173.23)
(1375.69, 262.59)
(1767.99, 186.47)
(930.56, 312.09)
(807.78, 216.63)
(1183.08, 143.26)
(1184.88, 243.85)
(1744.33, 203.95)
(678.7, 373.05)
(814.02, 199.94)
(1732.06, 275.24)
(1829.13, 241.09)
(1057.34, 277.62)
(793.99, 281.69)
(841.88, 351.31)
(1018.13, 322.64)
(1661.35, 238.58)
(1616.57, 288.88)
(1150.1, 232.27)
(1055.62, 284.4)
(1198.49, 333.59)
(1886.7, 268.53)
(1071.27, 299.8)
(1471.32, 203.85)
(890.38, 235.83)
(979.1, 282.17)
(830.17, 227.83)
(1500.71, 294.66)
(800.98, 194.93)
(1699.87, 291.17)
(1567.16, 227.43)
(1842.45, 307.14)
(1918.89, 235.27)
(1502.47, 302.18)
(973.95, 202.13)
(1795.92, 233.72)
(1788.65, 234.53)
(824.59, 276.37)
(755.2, 144.98)
(1881.65, 286.99)
(851.08, 210.62)
(1415.66, 332.16)
(1044.39, 202.64)
(955.78, 279.74)
(1844.0, 212.89)
(816.59, 267.03)
(1431.2, 333.15)
(831.24, 279.75)
(1619.43, 220.22)
(1907.18, 205.21)
(1188.5, 294.32)
(1914.66, 278.86)
(1654.38, 241.34)
(1374.55, 314.78)
(718.96, 205.31)
(820.86, 145.73)
(1356.61, 193.89)
(1365.06, 160.74)
(1527.04, 286.95)
(988.63, 203.5)
(1062.44, 273.55)
(727.64, 252.99)
(1384.22, 190.08)
(1838.23, 217.61)
(618.38, 199.18)
(1042.13, 260.33)
(1062.54, 151.87)
(580.87, 237.45)
(1842.25, 235.4)
(1177.4, 353.2)
(571.21, 241.36)
(1855.16, 277.7)
(1671.18, 303.46)
(1296.77, 201.72)
(1209.09, 292.09)
(1824.13, 220.83)
(1400.14, 307.18)
(1112.31, 156.85)
(1069.89, 345.03)
(1017.16, 314.23)
(1144.11, 283.38)
(606.7, 265.5)
(663.37, 221.55)
(1895.34, 304.72)
(1196.78, 323.27)
(1885.77, 254.17)
(1553.75, 294.38)
(693.22, 157.32)
(1264.37, 198.32)
(946.8, 318.13)
(1388.23, 299.64)
(1062.9, 197.99)
(1490.12, 176.55)
(676.34, 204.06)
(1507.83, 297.02)
(1698.48, 242.47)
(1298.36, 219.77)
(968.59, 292.81)
(1499.97, 190.25)
(1189.75, 183.7)
(1055.19, 334.96)
(974.57, 331.7)
(1584.17, 206.4)
(862.86, 253.74)
(1353.54, 173.51)
(728.18, 233.9)
(1520.93, 175.33)
(1862.95, 242.02)
(1078.77, 232.78)
(872.55, 233.59)
(1213.42, 233.78)
(1715.25, 332.12)
(1236.95, 278.14)
(722.09, 256.89)
(1861.93, 265.73)
(1046.37, 230.31)
(1192.44, 190.55)
(967.89, 248.53)
(1900.85, 284.6)
(791.06, 266.25)
(905.16, 253.19)
(1466.06, 298.93)
(874.54, 321.67)
(1341.66, 192.27)
(1550.78, 233.86)
(629.02, 241.83)
(1846.39, 313.42)
(1817.69, 239.31)
(1878.18, 308.81)
(1494.98, 280.33)
(1630.65, 216.85)
(1395.22, 301.68)
(1227.62, 168.65)
(779.9, 221.8)
(844.65, 250.06)
(1208.31, 257.13)
(1388.33, 327.84)
(1528.03, 295.11)
(817.86, 255.71)
(905.53, 245.88)
(988.16, 286.72)
(797.6, 231.54)
(1513.46, 280.92)
(1068.25, 237.05)
(1368.48, 260.81)
(1120.87, 260.92)
(1675.24, 191.19)
(1174.14, 311.32)
(1352.72, 200.35)
(1434.41, 290.38)
(889.38, 265.49)
(957.72, 214.34)
(716.09, 231.38)
(1897.44, 297.69)
(1849.12, 273.56)
(1177.49, 244.39)
(1870.21, 210.7)
(1064.1, 298.67)
(1071.44, 312.36)
(627.91, 276.12)
(1407.83, 271.1)
(1692.65, 218.43)
(927.59, 237.26)
(1300.19, 340.68)
(1357.98, 234.55)
(1720.86, 242.41)
(1052.5, 148.85)
(1908.19, 250.98)
(874.34, 305.25)
(1011.5, 216.06)
(893.38, 242.58)
(1350.54, 250.08)
(1914.21, 246.93)
(1246.29, 285.6)
(1110.37, 288.42)
(608.91, 197.24)
(955.69, 142.41)
(1802.72, 236.08)
(713.2, 200.75)
(1847.33, 266.53)
(1661.87, 262.43)
(1077.42, 295.82)
(1256.02, 333.55)
(1128.27, 287.01)
(1806.93, 220.44)
(917.07, 166.39)
(837.42, 262.4)
(651.82, 247.29)
(1098.34, 278.2)
(1826.42, 188.4)
(1457.2, 269.93)
(1187.86, 261.37)
(880.71, 317.81)
(1344.64, 172.32)
(1036.79, 189.69)
(1322.51, 236.74)
(1414.75, 304.42)
(890.57, 213.9)
(590.4, 294.89)
(1257.02, 316.14)
(1721.36, 293.08)
(1573.5, 223.72)
(547.88, 261.77)
(1474.36, 258.21)
(909.39, 361.15)
(1254.25, 294.76)
(1184.24, 160.22)
(982.99, 301.59)
(754.95, 310.99)
(1535.04, 261.48)
(907.26, 369.22)
(1668.24, 189.37)
(1121.61, 233.28)
(1367.34, 316.03)
(951.02, 244.97)
(971.88, 324.61)
(917.66, 303.9)
(902.44, 363.91)
(1383.06, 279.46)
(1002.25, 328.56)
(779.38, 278.43)
(444.89, 234.96)
(1006.17, 167.18)
(1164.75, 200.68)
(980.63, 269.09)
(1331.01, 223.64)
(1402.29, 300.13)
(1346.21, 186.63)
(833.35, 172.65)
(725.35, 320.41)
(1268.59, 190.48)
(1037.67, 155.22)
(1801.96, 243.27)
(1144.33, 276.11)
(745.92, 208.74)
(690.57, 294.29)
(1756.89, 281.52)
(999.0, 315.81)
(1632.69, 209.91)
(1828.61, 296.17)
(1820.66, 192.65)
(1032.39, 205.23)
(963.74, 210.4)
(1127.23, 228.86)
(1731.11, 225.81)
(1263.59, 290.12)
(967.87, 265.07)
(566.35, 254.92)
(938.38, 336.98)
(668.24, 157.7)
(1924.78, 230.96)
(1261.11, 296.73)
(851.69, 362.52)
(625.46, 293.9)
(1843.84, 331.51)
(1823.13, 255.61)
(1459.2, 256.22)
(823.27, 269.93)
(974.26, 251.93)
(1894.9, 209.64)
(1240.93, 183.13)
(983.6, 313.27)
(1808.87, 158.15)
(941.2, 313.55)
(1744.31, 219.03)
(796.66, 267.93)
(730.49, 243.79)
(1291.94, 152.88)
(1102.3, 222.84)
(1160.84, 276.75)
(711.89, 264.22)
(1017.92, 202.45)
(1274.35, 336.85)
(920.55, 235.93)
(1360.06, 170.43)
(1133.23, 323.97)
(622.96, 304.85)
(973.5, 236.98)
(1069.62, 272.49)
(679.24, 272.49)
(591.33, 218.86)
(750.69, 278.59)
(597.17, 205.44)
(1458.35, 190.66)
(598.33, 288.6)
(1532.34, 222.81)
(1270.5, 288.88)
(984.57, 266.52)
(816.62, 206.75)
(668.97, 294.99)
(1630.23, 188.2)
(1623.24, 314.58)
(1672.11, 222.03)
(664.24, 183.57)
(743.38, 301.49)
(1901.57, 291.76)
(667.82, 278.99)
(1181.39, 264.34)
(674.79, 298.95)
(1499.71, 218.62)
(663.57, 315.5)
(1395.8, 199.97)
(-4.95, 270.2)
(1430.31, 243.71)
(979.67, 233.57)
(1656.26, 266.83)
(694.31, 273.66)
(1040.75, 291.46)
(1137.02, 195.11)
(993.76, 167.32)
(1708.64, 238.17)
(419.48, 258.65)
(1772.06, 333.59)
(1548.91, 254.69)
(-222.07792207792207, 250.0)
(24.675324675324678, 250.0)
(271.4285714285714, 250.0)
(518.1818181818181, 250.0)
(764.9350649350649, 250.0)
(1011.6883116883116, 250.0)
(1258.4415584415585, 250.0)
(1505.1948051948052, 250.0)
(1751.948051948052, 250.0)
(1998.7012987012988, 250.0)
