title,artist,listType,Gross,Tickets_Sold,rank_each_year,releaseYear,x,y,rank,listHighestRank
Bumblebee,Paramount Pictures,Adventure,71426119.0,7840408.0,41.0,2018.0,1271.3525509703181,303.49654426714545,17,18.084174172741726
Nobody's Fool,Paramount Pictures,Drama,31713110.0,3481132.0,91.0,2018.0,1247.1274240782318,312.9381133667346,9,17.272240718021983
Mile 22,STX Entertainment,Action,36108758.0,3963639.0,82.0,2018.0,1230.6818664129223,327.55124557981554,13,17.402045997757664
The Hate U Give,20th Century Fox,Drama,29668644.0,3256712.0,102.0,2018.0,1221.6782692425147,347.6244924022165,9,17.205601288492574
Creed II,MGM,Drama,112448520.0,12343416.0,30.0,2018.0,1203.50165177831,370.22118635420776,20,18.538006074877917
Tully,Focus Features,Comedy,9369755.0,1028513.0,145.0,2018.0,1187.149314941868,351.31084315299785,5,16.05299750659421
Upgrade,BH Tilt,Thriller/Suspense,11977130.0,1314723.0,136.0,2018.0,1177.8719188227947,355.04312412444193,5,16.298509556007833
Pandas,IMAX Films,Documentary,5757906.0,632042.0,168.0,2018.0,1168.189711915471,357.54409781558206,5,15.566084424908116
Black Panther,Walt Disney,Action,700059566.0,76845177.0,1.0,2018.0,1155.1800365465226,384.5764552191563,25,20.36667598367308
Love  Simon,20th Century Fox,Drama,40826341.0,4481486.0,78.0,2018.0,1120.9110307201934,368.15588154845244,13,17.524838043801235
Jurassic World: Fallen Kingdom,Universal,Action,417719760.0,45852883.0,4.0,2018.0,1101.75426251186,400.9738374843754,25,19.850321335027914
Sicario: Day of the Soldado,Sony Pictures,Action,50065850.0,5495702.0,60.0,2018.0,1065.27604272455,384.56227201520943,15,17.72884969690861
Christopher Robin,Walt Disney,Adventure,99215042.0,10890783.0,36.0,2018.0,1035.1226780545176,373.8489812473812,17,18.412800193824488
Peter Rabbit,Sony Pictures,Adventure,115234093.0,12649186.0,29.0,2018.0,1007.3364400743851,143.50793534655907,20,18.56247620862319
Unbroken: Path to Redemption,Pure Flix Enterta...,Drama,6216897.0,682425.0,163.0,2018.0,1001.4887636564359,322.5291784357214,5,15.642781465637958
The 15:17 to Paris,Warner Bros.,Drama,36276286.0,3982029.0,81.0,2018.0,1040.026927612603,95.5801629813435,13,17.406674807518957
The Miracle Season,LD Entertainment,Drama,10230620.0,1123009.0,142.0,2018.0,998.2731774324932,295.78102906653623,5,16.140895742151944
Gosnell: The Trial of Ameri...,GVN Releasing,Drama,3679893.0,403939.0,187.0,2018.0,1004.3406310253796,290.56700884235505,3,15.11839423363544
Chappaquiddick,Entertainment Stu...,Drama,17395521.0,1909497.0,123.0,2018.0,1025.6074793225132,350.0664024513392,7,16.671723317255037
Samson,Pure Flix Enterta...,Drama,4719928.0,518104.0,177.0,2018.0,1019.4766081016637,283.67894613773746,3,15.367304103208102
Bad Samaritan,Electric Entertai...,Thriller/Suspense,3424744.0,375932.0,194.0,2018.0,1025.4603522175066,284.12031486806904,3,15.046537282359404
RBG,Magnolia Pictures,Documentary,14017361.0,1538678.0,130.0,2018.0,1022.6597139234584,227.04477845072233,7,16.45580719075459
The Disaster Artist,A24,Comedy,3258821.0,357719.0,195.0,2018.0,1032.709391147958,265.5211515771847,3,14.99687603148771
Life of the Party,Warner Bros.,Comedy,53059911.0,5824359.0,57.0,2018.0,1010.1398509777459,402.63679439844168,15,17.786932229326062
The Nun,Warner Bros.,Horror,117450119.0,12892439.0,28.0,2018.0,1071.002763607797,72.11925458156367,20,18.58152428226579
Sanju,20th Century Fox,Drama,7909317.0,868202.0,152.0,2018.0,1030.721137450296,300.34055181569715,5,15.883551989618805
Green Book,Universal,Comedy,32153006.0,3529418.0,89.0,2018.0,1007.6296277443512,177.60802329497994,13,17.286016503499518
Unsane,Bleecker Street,Thriller/Suspense,7690044.0,844132.0,153.0,2018.0,1024.6807537471839,174.84095280507597,5,15.855437063181972
The House with a Clock in i...,Universal,Comedy,68536400.0,7523205.0,45.0,2018.0,1039.7237506048123,158.7876588894529,17,18.042875548957767
Can You Ever Forgive Me?,Fox Searchlight,Drama,7543969.0,828098.0,155.0,2018.0,1053.1887610023534,141.3895700577992,5,15.836258994061113
Kin,Lionsgate,Action,5718096.0,627672.0,170.0,2018.0,1059.0103490591337,133.25881901640372,5,15.559146440810553
A Star is Born,Warner Bros.,Drama,201157885.0,22080997.0,12.0,2018.0,1071.8411217519072,111.80255484702008,20,19.119600655194073
Peppermint,STX Entertainment,Action,35418723.0,3887894.0,84.0,2018.0,1102.1751763373043,98.80851265799572,13,17.382751136591676
The Spy Who Dumped Me,Lionsgate,Comedy,33562069.0,3684091.0,86.0,2018.0,1127.6743760402753,93.73004689479438,13,17.32890708843768
I Can Only Imagine,Roadside Attractions,Drama,83482352.0,9163814.0,37.0,2018.0,1157.2640831425967,88.78543026669973,17,18.240145814189415
Instant Family,Paramount Pictures,Comedy,64845006.0,7118003.0,48.0,2018.0,1191.2566079967037,88.07251088632074,17,17.98751045728031
Simmba,Reliance Entertai...,Action,4115790.0,451788.0,184.0,2018.0,1207.3540973551264,99.94141295666682,3,15.23034135422633
The Girl in the Spider's Web,Sony Pictures,Thriller/Suspense,14828555.0,1627722.0,128.0,2018.0,1217.2848086805602,98.76626506346264,7,16.51206527174033
A.X.L.,Global Road,Drama,6501381.0,713653.0,161.0,2018.0,1225.3384434668346,107.66227353520475,5,15.687525173837571
Red Sparrow,20th Century Fox,Thriller/Suspense,46874505.0,5145390.0,64.0,2018.0,1241.1338035405588,119.93038668032234,15,17.662984482199093
Pacific Rim: Uprising,Universal,Action,59874525.0,6572396.0,51.0,2018.0,1262.0918357141065,141.39572821994224,15,17.90776168046973
The First Purge,Universal,Horror,69488745.0,7627744.0,42.0,2018.0,1283.2031682624572,165.44383912356517,17,18.056675354974885
Johnny English Strikes Again,Focus Features,Comedy,4412170.0,484322.0,179.0,2018.0,1266.7003078235136,176.7423167791056,3,15.299877189891552
Game Night,Warner Bros.,Comedy,69179066.0,7593750.0,43.0,2018.0,1304.21556690017,192.1735810506742,17,18.052208860370303
Padmavati,Paramount Pictures,Drama,11846060.0,1300335.0,137.0,2018.0,1299.633275254722,213.69107633418844,5,16.287505880807064
Eighth Grade,A24,Drama,13539710.0,1486246.0,131.0,2018.0,1299.4774609046326,223.68986235491647,5,16.421137407198355
The Leisure Seeker,Sony Pictures Cla...,Drama,3224126.0,353910.0,197.0,2018.0,1293.0878524060256,228.5036865347688,3,14.986172463730835
Superfly,Sony Pictures,Thriller/Suspense,20537137.0,2254350.0,116.0,2018.0,1320.4873956432875,145.59401541301403,7,16.837745366186674
Downsizing,Paramount Pictures,Comedy,7289080.0,800119.0,157.0,2018.0,1306.101077308576,246.48502174061775,5,15.801887895746567
Mamma Mia: Here We Go Again!,Universal,Musical,120634935.0,13242034.0,27.0,2018.0,1291.3348761107675,405.93103061933203,20,18.608279476926104
Star Wars Ep. VIII: The Las...,Walt Disney,Adventure,102963014.0,11302196.0,31.0,2018.0,1305.1269793962958,307.40652949710545,17,18.44988039432796
The Fog,Avco Embassy,Horror,21445318.0,2354041.0,112.0,2018.0,1286.2915489929276,322.2802163809912,7,16.881016904454558
7 Days in Entebbe,Focus Features,Thriller/Suspense,3189220.0,350079.0,198.0,2018.0,1276.309111814209,322.87262500089565,3,14.975286930755995
White Boy Rick,Sony Pictures,Drama,24004833.0,2634998.0,108.0,2018.0,1265.9495317853057,328.92895240492095,9,16.993765743038995
Fantastic Beasts: The Crime...,Warner Bros.,Adventure,156781859.0,17209864.0,20.0,2018.0,1250.837857436839,353.68046343729816,20,18.87036596403432
Aquaman,Warner Bros.,Action,199059824.0,21850694.0,13.0,2018.0,1237.4510748532082,391.3738853044967,20,19.10911596062627
Ant-Man and the Wasp,Walt Disney,Action,216648740.0,23781420.0,9.0,2018.0,1200.9458803818547,412.1433527172318,22,19.193787890301294
BlacKkKlansman,Focus Features,Black Comedy,48527565.0,5326846.0,62.0,2018.0,1165.632355425788,423.1866744628507,15,17.697642544973192
Avengers: Infinity War,Walt Disney,Action,678815482.0,74513225.0,2.0,2018.0,1130.3333722903474,442.00107824303666,25,20.335859898960535
Blockers,Universal,Comedy,60311495.0,6620362.0,50.0,2018.0,1088.3511896631474,440.7778277141515,17,17.91503327371221
Mortal Engines,Universal,Action,14894175.0,1634925.0,127.0,2018.0,1076.1201822959845,420.12831297931064,7,16.516480754881567
I  Tonya,Neon,Black Comedy,27663198.0,3036574.0,104.0,2018.0,1065.0655299433909,408.5613487551377,9,17.135613495738873
Death Wish,MGM,Action,34017028.0,3734031.0,85.0,2018.0,1041.8814931755644,404.62530746321767,13,17.3423717807396
Overlord,Paramount Pictures,Action,21704844.0,2382530.0,111.0,2018.0,1018s.1299575336184,395.66974055110853,7,16.893046019405965
Dog Days,LD Entertainment,Romantic Comedy,6809080.0,747429.0,158.0,2018.0,1013.2245162534358,347.64178407327904,5,15.733767573551612
A Quiet Place,Paramount Pictures,Horror,188024361.0,20639337.0,15.0,2018.0,983.8715194576037,427.99098350502425,20,19.052082092186723
Fifty Shades Freed,Universal,Drama,100407760.0,11021708.0,35.0,2018.0,1007.4903932243245,106.8797051375058,17,18.424750053071772
Spider-Man: Into The Spider...,Sony Pictures,Adventure,133978231.0,14706721.0,25.0,2018.0,950.662983253842,450.0280390303243,20,18.713187889494026
Annihilation,Paramount Pictures,Thriller/Suspense,32732301.0,3593008.0,88.0,2018.0,1039.3125740286691,126.1444964741651,13,17.303872946481054
The Lion King,Walt Disney,Adventure,543638043.0,59349131.0,2.0,2019.0,1479.6946922308175,253.94167140554603,25,20.113794221236244
Ad Astra,20th Century Fox,Thriller/Suspense,50188370.0,5479079.0,55.0,2019.0,1456.058328594454,221.6721453159118,15,17.731293884514777
Fantastic Beasts: The Crime...,Warner Bros.,Adventure,2774042.0,302843.0,183.0,2019.0,1438.1876859129113,223.826241448546,3,14.8358160203335
Dr. Seuss' The Grinch,Universal,Adventure,4340540.0,473858.0,165.0,2019.0,1436.9002034431483,215.93052179229852,5,15.283509322299702
Free Solo,Greenwich,Documentary,6093902.0,665273.0,147.0,2019.0,1442.0746206229549,207.37333727580463,5,15.622799157006952
Dumbo,Walt Disney,Adventure,114766307.0,12529073.0,22.0,2019.0,1456.091085444214,186.67216064464665,20,18.55840850574087
Miss Bala,Sony Pictures,Action,14998027.0,1637339.0,118.0,2019.0,1473.041986650342,207.6880343666714,7,16.523429217081883
Charlie's Angels,Sony Pictures,Action,17790181.0,1942159.0,111.0,2019.0,1478.0396439333915,220.7656267169927,7,16.69415723384546
Long Shot,Lionsgate,Romantic Comedy,30316271.0,3309636.0,82.0,2019.0,1498.0393804371151,220.66296327837063,13,17.227195123048137
Tolkien,Fox Searchlight,Drama,4535154.0,495104.0,160.0,2019.0,1504.7098186040143,237.38137392835688,5,15.327369599058448
Instant Family,Paramount Pictures,Comedy,2518231.0,274916.0,189.0,2019.0,1506.3021210699007,245.22130842152276,3,14.739067228854395
After,Aviron Pictures,Drama,12138565.0,1325170.0,125.0,2019.0,1511.6933040564265,253.64360893894641,7,16.311898132325588
The Secret Life of Pets 2,Universal,Adventure,158874395.0,17344366.0,16.0,2019.0,1516.1914747560154,280.2662771064566,20,18.883624479441465
Dragon Ball Super: Broly,FUNimation,Action,30376755.0,3316239.0,81.0,2019.0,1485.1783386055927,291.5439269553986,13,17.229188235733695
Mary Poppins Returns,Walt Disney,Musical,33141176.0,3618032.0,78.0,2019.0,1459.719288291458,286.2678718853336,13,17.316287055150827
A Beautiful Day in the Neig...,Sony Pictures,Drama,58801961.0,6419428.0,47.0,2019.0,1433.1385188562826,300.1769587077689,17,17.88968576265288
Unplanned,Pure Flix Enterta...,Drama,19005109.0,2074793.0,107.0,2019.0,1409.30852776027,289.7783278188508,9,16.760218395721846
The Favourite,Fox Searchlight,Black Comedy,18478318.0,2017283.0,108.0,2019.0,1394.8537346755818,279.0517739976625,9,16.732108602719467
Uri: The Surgical Strike,PackYourBag Films,Action,4185663.0,456950.0,169.0,2019.0,1391.6329255305625,265.42729644983115,5,15.247175672297193
Brittany Runs a Marathon,Amazon Studios,Drama,7136342.0,779076.0,141.0,2019.0,1389.7344366394077,255.60916322960227,5,15.780710878102537
Serenity,Aviron Pictures,Thriller/Suspense,8547045.0,933083.0,138.0,2019.0,1390.6898461638782,245.6549082278178,5,15.96109616713956
Wonder Park,Paramount Pictures,Adventure,45216793.0,4936331.0,61.0,2019.0,1389.6759363845026,225.68062508775776,15,17.626979102352234
Tyler Perry's A Madea Famil...,Lionsgate,Comedy,73257045.0,7997493.0,38.0,2019.0,1416.162023836574,207.72269727073996,17,18.109484978711098
Ford v. Ferrari,20th Century Fox,Drama,109976339.0,12006150.0,26.0,2019.0,1419.3489831833624,170.86020562785288,20,18.515775800619366
Tod@s Caen,Lionsgate,Romantic Comedy,2670925.0,291585.0,187.0,2019.0,1442.2097664792027,168.33343157767985,3,14.797935412326844
Stuber,20th Century Fox,Comedy,22370452.0,2442189.0,98.0,2019.0,1449.1196838481944,158.52256811141422,9,16.923251538894725
Uncut Gems,A24,Thriller/Suspense,36556384.0,3990871.0,73.0,2019.0,1471.0842710954505,157.27480729391863,13,17.414366393750615
Isn't it Romantic,Warner Bros.,Romantic Comedy,48791187.0,5326549.0,56.0,2019.0,1489.9829739582194,177.93489030693607,15,17.703060260251974
Five Feet Apart,Lionsgate,Drama,45729221.0,4992273.0,60.0,2019.0,1513.098532877505,197.0574146133407,15,17.638248060719846
Booksmart,United Artists,Comedy,22680962.0,2476087.0,97.0,2019.0,1520.0304037899205,220.03455903238483,9,16.937036452150032
Jojo Rabbit,Fox Searchlight,Black Comedy,21579550.0,2355846.0,102.0,2019.0,1518.696795737823,237.98508798178855,9,16.88725666493551
The Current War: Director's...,101 Studios,Drama,5978673.0,652693.0,148.0,2019.0,1523.4333701555809,251.15948978168223,5,15.603709194947442
Jay and Silent Bob Reboot,Fathom Events,Comedy,3258824.0,355766.0,178.0,2019.0,1524.9750406253218,259.00953768999017,3,14.996876952065618
Promare,GKIDS,Adventure,2290542.0,250059.0,194.0,2019.0,1530.1740297413887,262.0046190196066,3,14.644299028748549
Blinded by the Light,Warner Bros.,Drama,11901145.0,1299252.0,126.0,2019.0,1539.2455984026226,266.2125451150265,7,16.29214517194045
Bombshell,Lionsgate,Drama,24589972.0,2684494.0,91.0,2019.0,1545.180302211511,281.07118875099707,9,17.01784927551747
"My People, My Country",CMC Pictures,Drama,2323409.0,253647.0,193.0,2019.0,1537.0696370190979,289.9152325170907,3,14.658546061687478
MA,Universal,Horror,45896028.0,5010483.0,59.0,2019.0,1537.6642094767408,307.90540993679986,15,17.64188913533861
Luce,Neon,Thriller/Suspense,2010613.0,219499.0,200.0,2019.0,1520.3794436363105,302.8817787957334,3,14.513950208664177
Yesterday,Universal,Romantic Comedy,73286650.0,8000726.0,37.0,2019.0,1504.8504045321317,315.48530784520545,17,18.10988902202941
Don't Let Go,OTL Releasing,Thriller/Suspense,5215062.0,569330.0,156.0,2019.0,1483.685359299314,309.48190378644125,5,15.467061535128698
Alita: Battle Angel,20th Century Fox,Action,85710210.0,9357009.0,33.0,2019.0,1462.8841605176794,316.64501269577136,17,18.26648251299457
The Art of Self-Defense,Bleecker Street,Comedy,2410914.0,263200.0,190.0,2019.0,1442.9083480751904,317.62833220767925,3,14.695516486680587
Dark Phoenix,20th Century Fox,Action,65845974.0,7188425.0,43.0,2019.0,1431.6276836375293,334.1433741345073,17,18.00282884533234
Linda Ronstadt: The Sound o...,Greenwich,Documentary,4244894.0,463416.0,167.0,2019.0,1418.4326548220427,316.5396468428661,5,15.261227406862222
Maleficent: Mistress of Evil,Walt Disney,Adventure,113294737.0,12368421.0,23.0,2019.0,1393.5497376507574,314.12294805175503,20,18.545503273021694
Total Dhamaal,FIP,Comedy,2167632.0,236641.0,198.0,2019.0,1397.4258035990465,291.4519067707615,3,14.589145885436505
Green Book,Universal,Comedy,52927165.0,5778075.0,54.0,2019.0,1372.0422787119487,286.51082734371346,15,17.784427281092324
Arctic Dogs,Entertainment Stu...,Adventure,5801249.0,633324.0,151.0,2019.0,1382.4771914501996,269.4488053022,5,15.573583797160865
BrightBurn,Sony Pictures,Horror,17259427.0,1884216.0,113.0,2019.0,1378.0398714106047,258.2993572949573,7,16.663869044922482
Joker,Warner Bros.,Thriller/Suspense,333772511.0,36438047.0,9.0,2019.0,1355.55346981343,239.98647267208642,22,19.62597021409331
Richard Jewell,Warner Bros.,Drama,17822217.0,1945657.0,110.0,2019.0,1369.6878069635495,212.3962477123882,9,16.69595638304297
The Peanut Butter Falcon,Roadside Attractions,Adventure,20457158.0,2233314.0,104.0,2019.0,1384.5456789313073,202.23535992687863,9,16.833843403658697
Saaho,Yash Raj Films,Action,2626284.0,286712.0,188.0,2019.0,1394.8219975729214,208.43191341862,3,14.781080477273633
Star Wars: The Rise of Skyw...,Walt Disney,Adventure,390706234.0,42653519.0,6.0,2019.0,1377.3666442877466,172.07808117718776,22,19.783466515874455
Toy Story 4,Walt Disney,Adventure,434038008.0,47384062.0,4.0,2019.0,1399.361960234687,130.54248106843448,25,19.88864266426699
The Mustang,Focus Features,Drama,5336840.0,582624.0,153.0,2019.0,1424.7911023724416,146.45972737983783,5,15.49014427547752
John Wick: Chapter 3 �?Para...,Lionsgate,Action,171015687.0,18669834.0,14.0,2019.0,1444.357602352632,129.91623000550453,20,18.95726584710147
Gemini Man,Paramount Pictures,Action,48546770.0,5299865.0,57.0,2019.0,1479.3523358762404,130.52337546717973,15,17.69803822113725
Holmes & Watson,Sony Pictures,Comedy,2254994.0,246178.0,196.0,2019.0,1484.0498290351004,147.899610905918,3,14.628657870161495
The Lighthouse,A24,Horror,10809320.0,1180056.0,127.0,2019.0,1490.967899536946,155.12043499541733,7,16.195919282918954
Doctor Sleep,Warner Bros.,Horror,31543097.0,3443570.0,80.0,2019.0,1510.591882514499,158.9803951113656,13,17.266865327449658
War,Yash Raj Films,Action,3640355.0,397418.0,174.0,2019.0,1507.6927402574572,174.7155460217774,3,15.107591762329957
On the Basis of Sex,Focus Features,Drama,22946065.0,2505029.0,95.0,2019.0,1524.5645099448545,175.9735020283622,9,16.948657020074947
Frozen II,Walt Disney,Adventure,450439533.0,49174621.0,3.0,2019.0,1553.0217154997208,194.57961532502043,25,19.925734404028507
Playing with Fire,Paramount Pictures,Comedy,44406890.0,4847913.0,63.0,2019.0,1542.1913491242226,233.0855001242622,15,17.608905195543436
Hustlers,STX Entertainment,Drama,104962986.0,11458841.0,29.0,2019.0,1565.352569368726,259.3258864930945,20,18.469118331688318
Breakthrough,20th Century Fox,Drama,40713082.0,4444659.0,69.0,2019.0,1565.188380500405,294.32550137691175,15,17.52206002382828
The Mule,Warner Bros.,Drama,39084073.0,4266820.0,70.0,2019.0,1562.8319646521607,324.23281326464485,15,17.481225601816604
Cold War,Amazon Studios,Drama,4307930.0,470298.0,166.0,2019.0,1543.0483789376296,327.1670484760423,5,15.275968068287034
Captain Marvel,Walt Disney,Action,426829839.0,46597144.0,5.0,2019.0,1525.9368037772208,351.80835516886356,25,19.87189598825639
Shazam!,Warner Bros.,Action,140371656.0,15324416.0,19.0,2019.0,1481.0316040234018,348.88893141243204,20,18.759804148833524
Everybody Knows,Focus Features,Drama,2677805.0,292337.0,186.0,2019.0,1461.5879664498236,336.6029655201082,3,14.800507987048094
Ne Zha,Well Go USA,Adventure,3695533.0,403442.0,172.0,2019.0,1455.726650639025,335.3203989658586,3,15.12263535094667
Penguins,Walt Disney,Documentary,7699452.0,840552.0,140.0,2019.0,1452.0163243505106,342.40795699615074,5,15.856659715460122
Aladdin,Walt Disney,Adventure,355559216.0,38816508.0,8.0,2019.0,1445.1529870430486,370.72296089801046,22,19.68920236436288
Cold Pursuit,Lionsgate,Thriller/Suspense,32138862.0,3508609.0,79.0,2019.0,1412.7601776134718,357.46755078518777,13,17.28557651005499
Hotel Mumbai,Bleecker Street,Thriller/Suspense,9619500.0,1050163.0,133.0,2019.0,1410.3236559724407,339.63321978307874,5,16.079302846239166
Cats,Universal,Musical,19970095.0,2180141.0,106.0,2019.0,1396.1837135830865,343.0030825872435,9,16.809746462516387
Little Women,Sony Pictures,Drama,70502828.0,7696815.0,40.0,2019.0,1370.1844157531284,342.8120005390745,17,18.07116338045315
63 Up,BritBox,Documentary,183940.0,19547.0,168.0,2020.0,1369.4644970873283,320.82378285062526,5,12.12236489645669
Mafia  Inc.,Films Seville,Drama,264552.0,28113.0,155.0,2020.0,1368.765136155136,310.8482681127021,5,12.485793108311261
The Photograph,Universal,Drama,20578185.0,2244076.0,24.0,2020.0,1343.9971129254068,307.45047098932923,20,16.839742092061172
Dolittle,Universal,Adventure,77047065.0,8402079.0,7.0,2020.0,1323.913939072916,270.56326279989537,22,18.15992702685692
Half Brothers,Focus Features,Comedy,2016150.0,214256.0,72.0,2020.0,1320.816876234323,235.70055777326547,13,14.516700310167405
Brahms: The Boy II,STX Entertainment,Horror,12611536.0,1375303.0,34.0,2020.0,1332.8989211570304,208.24105685854232,17,16.350122508611918
Like a Boss,Paramount Pictures,Comedy,22169514.0,2417613.0,22.0,2020.0,1335.3734162324195,171.32389453365778,20,16.914228659836652
And Then We Danced,Music Box Films,Drama,177262.0,18837.0,170.0,2020.0,1355.4070952828613,156.36890527575855,5,12.08538414309007
1917,Universal,Thriller/Suspense,157901466.0,17219352.0,2.0,2020.0,1349.490603179793,126.9581058783547,25,18.877481763539958
The SpongeBob Movie: Sponge...,Paramount Pictures,Adventure,4810790.0,524622.0,52.0,2020.0,1376.6647232959958,97.60564097487202,15,15.386371869760081
Followed,Global View Enter...,Horror,538179.0,57192.0,120.0,2020.0,1398.6444228126068,98.550526766643,7,13.195946497561621
Joker,Warner Bros.,Thriller/Suspense,1678800.0,183075.0,75.0,2020.0,1418.6299461084348,97.7896991962169,13,14.333589810441573
Alita: Battle Angel,20th Century Fox,Action,128000.0,13958.0,188.0,2020.0,1421.5885891008681,113.51377092218294,3,11.759785542901755
The Call of the Wild,20th Century Studios,Adventure,62342368.0,6798513.0,9.0,2020.0,1452.428762645129,88.69904461478649,22,17.948151816824264
Honeyland,Neon,Documentary,102719.0,11201.0,195.0,2020.0,1459.5630147713703,112.65947964003641,3,11.539752383673909
Synchronic,Well Go USA,Thriller/Suspense,636673.0,69429.0,112.0,2020.0,1472.5209065820768,109.6109013476777,7,13.364011458949204
Star Wars Ep. V: The Empire...,20th Century Fox,Adventure,1580209.0,172323.0,77.0,2020.0,1492.114825168766,105.60111900717652,13,14.273067674736135
Jay and Silent Bob Reboot,Fathom Events,Comedy,1330666.0,145110.0,80.0,2020.0,1507.1092473787123,126.84181820917718,13,14.101190126743253
The Silencing,Saban Films,Thriller/Suspense,100746.0,10986.0,200.0,2020.0,1495.6992840275354,138.05844588084392,3,11.520357776787524
The Tax Collector,RLJ Entertainment,Action,1044212.0,113872.0,89.0,2020.0,1529.0973456900526,140.71710316664135,13,13.858773091943887
Honest Thief,Open Road,Thriller/Suspense,14163574.0,1544555.0,30.0,2020.0,1560.693921338374,150.23846899828078,20,16.466184015511985
The Times of Bill Cunningham,Greenwich,Documentary,134288.0,14270.0,186.0,2020.0,1569.0919726991824,171.65044539797873,3,11.80774202632261
Panga,FIP,Drama,582720.0,61925.0,116.0,2020.0,1578.455771848223,175.1603265208129,7,13.27546207552138
Tokyo Godfathers,IDP Distribution,Adventure,237581.0,25908.0,156.0,2020.0,1581.9519464330776,186.63973257131119,5,12.378263896943183
Just Mercy,Warner Bros.,Drama,35733621.0,3896796.0,14.0,2020.0,1596.2262827334255,207.16394566669123,20,17.391602568273598
Relic,IFC Midnight,Thriller/Suspense,1047083.0,114185.0,88.0,2020.0,1592.0257920925967,239.89551877854012,13,13.86151876082717
A Christmas Story,MGM,Comedy,3896391.0,424906.0,58.0,2020.0,1599.5295576945186,266.8713135173687,15,15.175561298051816
Ordinary Love,Bleecker Street,Drama,323688.0,35298.0,143.0,2020.0,1582.5622243205823,277.4594955226852,5,12.687535367864804
Fantasy Island,Sony Pictures,Horror,26441782.0,2883509.0,19.0,2020.0,1599.3653688261975,301.87092840118595,20,17.090455968558622
The Traitor,Sony Pictures Cla...,Drama,296027.0,32282.0,148.0,2020.0,1582.4344337902141,320.26504264480496,5,12.598205945362468
Shortcut,Gravitas Ventures,Horror,758223.0,80576.0,103.0,2020.0,1584.7200396042845,334.07721141233344,9,13.538732816608231
The Doors: Break on Thru �?...,Trafalgar Releasing,Documentary,186920.0,19863.0,164.0,2020.0,1572.8695970117749,341.53153970947966,5,12.138435996814362
A Hidden Life,Fox Searchlight,Drama,456268.0,49756.0,131.0,2020.0,1563.2401830378926,344.2286467743926,5,13.030835635155421
Burden,101 Studios,Drama,139270.0,15187.0,181.0,2020.0,1555.9764961693174,340.87620690538847,3,11.844169774047138
Once Were Brothers: Robbie ...,Magnolia Pictures,Documentary,449561.0,47774.0,132.0,2020.0,1555.9271975128895,351.04922172897636,5,13.016026830026918
2 Hearts,Freestyle Releasing,Drama,1349284.0,147141.0,79.0,2020.0,1560.0386199046657,368.5733823626958,13,14.115084639348128
Emma.,Focus Features,Drama,10055355.0,1096549.0,38.0,2020.0,1540.3897822050953,391.2432561394935,17,16.123615886383654
The Last Shift,Sony Pictures,Comedy,643658.0,68401.0,111.0,2020.0,1517.92779890431,382.789895494446,7,13.374922808125742
Downhill,Searchlight Pictures,Drama,8287061.0,903714.0,44.0,2020.0,1493.9402888214272,383.56407895047766,17,15.930205940730842
First Cow,A24,Drama,101068.0,10740.0,199.0,2020.0,1477.8617953760415,371.66945627774453,3,11.52354883660736
Coco,Walt Disney,Musical,734000.0,80043.0,105.0,2020.0,1468.9182800227625,390.62800673037077,9,13.506264307596652
The Invisible Man,Universal,Horror,64914050.0,7078958.0,8.0,2020.0,1449.1868705299833,414.5376591625636,22,17.988574645147338
The Dark and The Wicked,RLJ Entertainment,Horror,152261.0,16604.0,176.0,2020.0,1435.3455943402967,393.7189398589942,3,11.933351432551758
My Boyfriend's Meds,Lionsgate,Romantic Comedy,2971116.0,324003.0,66.0,2020.0,1417.4066558832778,395.2003199706787,15,14.904448197775443
Monsters  Inc.,Walt Disney,Adventure,726000.0,79171.0,106.0,2020.0,1402.1019644703297,376.71339429996664,9,13.495305293806933
How the Grinch Stole Christmas,Universal,Adventure,304000.0,33151.0,144.0,2020.0,1396.0267527412925,364.1002344085133,5,12.624782980388359
Love and Monsters,Paramount Pictures,Adventure,1070714.0,116762.0,87.0,2020.0,1377.5367925507899,374.3169658650412,13,13.883836273618924
Black Christmas,Universal,Horror,562060.0,61293.0,117.0,2020.0,1360.6201257207856,364.8239144989561,7,13.239363884743055
The Rental,IFC Films,Thriller/Suspense,1637548.0,178576.0,76.0,2020.0,1340.9654138256044,355.4265133742756,13,14.308710559039026
Murder in the Woods,Rezinate Entertai...,Horror,109299.0,11615.0,192.0,2020.0,1350.25098978961,341.18150081293663,3,11.601842524991945
The Way Back,Warner Bros.,Drama,13590514.0,1444262.0,31.0,2020.0,1320.2530227374982,335.8268375845869,17,16.424882607339985
Frozen II,Walt Disney,Adventure,26934045.0,2937191.0,18.0,2020.0,1310.831409584624,370.97302556347086,20,17.108901657741452
A Beautiful Day in the Neig...,Sony Pictures,Drama,2894475.0,315646.0,68.0,2020.0,1284.9608274890502,347.4253971318771,15,14.878314305393591
Vanguard,Gravitas Ventures,Action,793525.0,84327.0,100.0,2020.0,1355.2357445070322,270.8019538645259,9,13.584240324438435
2020 Oscar Shorts,ShortsHD,Multiple Genres,3304748.0,351195.0,62.0,2020.0,1276.7770309968992,375.43097941299115,15,15.010870780251963
The Secrets We Keep,Bleecker Street,Thriller/Suspense,231119.0,24560.0,158.0,2020.0,1311.9340193359672,220.04505224570963,5,12.350688008374092
