Movie,Distributor,Genre,Gross,Tickets Sold,rank,releaseYear,radius,x,y
Unhinged,Solstice Studios,Thriller/Suspense,20831465.0,2271697.0,23.0,2020.0,20,1546.9719726425676,550.4345285688477
Half Brothers,Focus Features,Comedy,2016150.0,214256.0,72.0,2020.0,13,1511.9056481648545,569.6790833213938
The Broken Hearts Gallery,Sony Pictures,Romantic Comedy,4066487.0,443455.0,56.0,2020.0,15,1475.3687792174705,553.3985057050531
Birds of Prey (And the Fant...,Warner Bros.,Action,84158461.0,9177585.0,6.0,2020.0,22,1437.0956244107963,541.7724306517798
Dolittle,Universal,Adventure,77047065.0,8402079.0,7.0,2020.0,22,1398.2569962639075,532.2036813255768
Brahms: The Boy II,STX Entertainment,Horror,12611536.0,1375303.0,34.0,2020.0,17,1364.133151606556,511.33352977363677
The Rental,IFC Films,Thriller/Suspense,1637548.0,178576.0,76.0,2020.0,13,1331.7311276870919,487.879130486457
Once Upon a Time...in Hollywo...,Sony Pictures,Thriller/Suspense,1406198.0,153347.0,78.0,2020.0,13,1293.862778581861,474.9954921787285
Ava,Vertical Entertai...,Action,497747.0,52895.0,129.0,2020.0,7,1255.181231857904,458.6327924307549
Always & Forever,RLJ Entertainment,Thriller/Suspense,144161.0,15720.0,178.0,2020.0,3,1223.448587150211,423.9623545930908
The Outpost,Screen Media Films,Action,186634.0,20352.0,165.0,2020.0,5,1218.051151557142,374.25453137562664
Portrait of a Lady on Fire,Neon,Drama,3759854.0,410016.0,59.0,2020.0,15,1211.5922652057643,329.7204681531899
The Informer,Aviron Pictures,Thriller/Suspense,300460.0,32765.0,146.0,2020.0,5,1190.0925662771624,290.1886715082173
Legend of Deification,Well Go USA,Adventure,214670.0,22812.0,160.0,2020.0,5,1177.2828072377908,241.85741792057232
Pain & Glory,Sony Pictures Cla...,Drama,599619.0,65389.0,115.0,2020.0,7,1201.4878341360297,201.56949574958497
Die Hard,20th Century Fox,Action,1036063.0,112983.0,90.0,2020.0,13,1222.5666738239638,165.24206097350466
The Traitor,Sony Pictures Cla...,Drama,296027.0,32282.0,148.0,2020.0,5,1202.9810839838528,124.72780828861691
I Still Believe,Lionsgate,Drama,10410004.0,1135223.0,37.0,2020.0,17,1220.5171717878538,83.28525015654253
The Man Standing Next,Capelight Pictures,Thriller/Suspense,113527.0,12064.0,191.0,2020.0,3,1251.631774314942,50.77553607626612
Jumanji: The Next Level,Sony Pictures,Adventure,124736710.0,13602694.0,4.0,2020.0,25,1273.639563974912,11.52432979821009
Cats,Universal,Musical,7196675.0,784806.0,47.0,2020.0,17,1310.5708598822823,-3.840545163932404
Corpus Christi,Film Movement,Drama,127240.0,13521.0,190.0,2020.0,3,1336.9721627491735,-40.28188442212479
2 Hearts,Freestyle Releasing,Drama,1349284.0,147141.0,79.0,2020.0,13,1378.2247030019098,-58.26042503854785
Alita: Battle Angel,20th Century Fox,Action,128000.0,13958.0,188.0,2020.0,3,1422.6129207950646,-50.865418537708365
Synchronic,Well Go USA,Thriller/Suspense,636673.0,69429.0,112.0,2020.0,7,1468.266052795662,-62.03643185504063
A Hidden Life,Fox Searchlight,Drama,456268.0,49756.0,131.0,2020.0,5,1515.2307977732048,-60.21634141927177
Dr. Seuss' The Grinch,Universal,Adventure,214000.0,23336.0,161.0,2020.0,5,1565.0663918177443,-56.164975448656264
Miss茫o: Vingan莽a,Saban Films,Black Comedy,278378.0,30357.0,152.0,2020.0,5,1614.9533110580153,-52.8041290203476
Dark Waters,Focus Features,Drama,502205.0,54766.0,126.0,2020.0,7,1650.3432389022253,-21.87593788052152
Citizen K,Greenwich,Documentary,101762.0,10814.0,196.0,2020.0,3,1686.5253286281938,8.121668408347091
Little Women,Sony Pictures,Drama,37593127.0,4099577.0,12.0,2020.0,20,1728.6474551352333,23.95601268037055
The Doors: Break on Thru 鈥?...,Trafalgar Releasing,Documentary,186920.0,19863.0,164.0,2020.0,5,1762.973544612924,53.05445905074535
Ammonite,Neon,Drama,160930.0,17549.0,174.0,2020.0,3,1790.620197253978,94.71574320936082
Buddy Games,Paramount Pictures,Comedy,405904.0,44264.0,136.0,2020.0,5,1825.4032581062909,130.63424370345555
The Turning,Universal,Horror,15472775.0,1687325.0,28.0,2020.0,20,1817.5025393822807,174.93524418475477
Frozen,Walt Disney,Musical,215000.0,23446.0,159.0,2020.0,5,1826.136867762256,219.09912505393052
The Nightmare Before Christmas,Walt Disney,Musical,2286000.0,249291.0,70.0,2020.0,15,1833.5950813843428,263.4767663788964
First Cow,A24,Drama,101068.0,10740.0,199.0,2020.0,3,1824.5843049091848,307.5653806383029
The Croods: A New Age,Universal,Adventure,32334280.0,3526093.0,16.0,2020.0,20,1801.5766118423187,346.2389641254957
Honest Thief,Open Road,Thriller/Suspense,14163574.0,1544555.0,30.0,2020.0,20,1785.804128294884,382.9980278070683
Beneath Us,NME,Horror,137260.0,14586.0,184.0,2020.0,3,1782.9971253059728,427.91039508179836
The Nest,IFC Films,Drama,137852.0,15032.0,183.0,2020.0,3,1745.0839176689437,460.5077674708656
Gretel & Hansel,United Artists,Horror,15347654.0,1673680.0,29.0,2020.0,20,1717.837609130048,496.32171267386286
Kajillionaire,Focus Features,Drama,531430.0,57953.0,123.0,2020.0,7,1684.808296515772,522.2651994909513
Come Away,Relativity,Drama,184477.0,20117.0,167.0,2020.0,5,1651.8105850948873,555.733857082555
Emma.,Focus Features,Drama,10055355.0,1096549.0,38.0,2020.0,17,1611.280530715836,575.2867262334278
Once Were Brothers: Robbie ...,Magnolia Pictures,Documentary,449561.0,47774.0,132.0,2020.0,5,1568.6993767058773,589.8416334189844
The Tax Collector,RLJ Entertainment,Action,1044212.0,113872.0,89.0,2020.0,13,1526.987412831728,606.7268953287586
Fantasy Island,Sony Pictures,Horror,26441782.0,2883509.0,19.0,2020.0,20,1487.3621841452832,601.2641806604872
Cut Throat City,Well Go USA,Drama,855894.0,93336.0,98.0,2020.0,9,1448.3955905245607,585.5924040669584
My Hero Academia: Heroes: R...,FUNimation,Adventure,13553826.0,1440364.0,32.0,2020.0,17,1409.1249137437153,570.6989845410612
Judy,Roadside Attractions,Drama,292206.0,31865.0,149.0,2020.0,5,1364.8960729260439,562.4038269220002
Bad Boys For Life,Sony Pictures,Action,204417855.0,22292023.0,1.0,2020.0,25,1330.647938607553,533.2136694078208
,,,,,,,50,1735.5629948595024,261.86255053276227
Red Rocket,A24,Drama,709460.0,68217.0,135.0,2021.0,5,1777.5629948595024,261.86255053276227
Joe Bell,Roadside Attractions,Drama,1405488.0,153270.0,115.0,2021.0,7,1748.3725186690262,225.02620842645044
Beans,Mongrel Media,Drama,171208.0,16462.0,192.0,2021.0,3,1747.8010900975976,302.0400196534437
Licorice Pizza,United Artists,Drama,6382891.0,613739.0,79.0,2021.0,13,1706.3376125784132,284.55345246556794
India Sweets and Spices,Bleecker Street,Comedy,288714.0,27760.0,171.0,2021.0,3,1699.6713396744044,240.04996040517702
The Eyes of Tammy Faye,Searchlight Pictures,Drama,2404127.0,262173.0,103.0,2021.0,9,1715.4888566001605,195.79155828418516
No Time to Die,United Artists,Action,160772007.0,17532388.0,7.0,2021.0,22,1755.701838549695,183.67066381527604
Eternals,Walt Disney,Action,164694432.0,17960134.0,6.0,2021.0,22,1787.0118590343914,208.5640889963934
Those Who Wish Me Dead,Warner Bros.,Thriller/Suspense,7407200.0,807764.0,74.0,2021.0,13,1815.099758914883,237.04337761643234
Doctor,Hamsini,Action,220000.0,21153.0,184.0,2021.0,3,1823.663427406282,281.221014288955
Blue Bayou,Focus Features,Drama,788675.0,75834.0,131.0,2021.0,5,1793.901522644377,321.39848340963647
F9: The Fast Saga,Universal,Action,173005945.0,18866515.0,5.0,2021.0,25,1756.3647585889964,346.2176563259664
2021 Oscar Shorts,ShortsHD,Multiple Genres,443050.0,42600.0,152.0,2021.0,5,1712.2730877871131,337.2218480855506
Godzilla vs. Kong,Warner Bros.,Action,100916094.0,11005027.0,13.0,2021.0,20,1675.9868230701331,310.60781056980977
Ghostbusters,Sony Pictures,Comedy,504855.0,55055.0,144.0,2021.0,5,1658.8917769579493,268.98138388648385
Promising Young Woman,Focus Features,Black Comedy,5252785.0,572823.0,82.0,2021.0,13,1657.6312634404335,223.99904173234341
Demon Slayer The Movie: Mug...,FUNimation,Adventure,49888502.0,4796971.0,25.0,2021.0,20,1674.288968533133,187.63256182234036
The Card Counter,Focus Features,Thriller/Suspense,2652315.0,255030.0,100.0,2021.0,9,1700.16138162045,154.54754646736086
The Battle at Lake Changjin,CMC Pictures,Action,333214.0,32039.0,165.0,2021.0,5,1744.8526849786695,139.99806523456067
Escape Room: Tournament of ...,Sony Pictures,Horror,25314753.0,2760606.0,43.0,2021.0,17,1786.1910367730632,157.7784103077854
Blithe Spirit,IFC Films,Comedy,282499.0,27163.0,172.0,2021.0,3,1823.7454227360838,182.57091108807106
The French Dispatch,Searchlight Pictures,Comedy,15976770.0,1742287.0,52.0,2021.0,15,1850.6254295818321,218.66059426723643
The War with Grandpa,101 Studios,Comedy,2416285.0,263498.0,102.0,2021.0,9,1864.6645286144262,258.2447286944664
Clifford the Big Red Dog,Paramount Pictures,Adventure,48947356.0,5337771.0,27.0,2021.0,20,1864.4447976507677,300.2441539084334
I Carry You With Me,Sony Pictures Cla...,Drama,166403.0,16000.0,193.0,2021.0,3,1840.8607920086763,338.56901108851696
The Hitman's Wife's Bodygua...,Lionsgate,Comedy,38014727.0,4145554.0,34.0,2021.0,17,1804.5319109816287,365.1248466679641
Venom: Let There be Carnage,Sony Pictures,Action,212609036.0,23185282.0,3.0,2021.0,25,1769.3017519504833,384.0678109196381
The Rescue,Greenwich,Documentary,787460.0,75717.0,132.0,2021.0,5,1724.3330415009038,385.74563108338805
Candyman,Universal,Horror,61186570.0,6672472.0,20.0,2021.0,20,1681.9911904263936,370.5085825639408
Nine Days,Sony Pictures Cla...,Drama,694849.0,66812.0,136.0,2021.0,5,1645.7049257094136,343.89454504820003
Met Opera: Fire Shut Up in ...,Fathom Events,Concert/Perfor...,610000.0,58653.0,139.0,2021.0,5,1620.3316861214114,300.8109204001991
The Croods: A New Age,Universal,Adventure,26234535.0,2860909.0,42.0,2021.0,17,1615.7926874568536,256.0404224007001
Last Night in Soho,Focus Features,Thriller/Suspense,10127625.0,973810.0,67.0,2021.0,15,1618.41364952502,216.1263827925969
Zola,A24,Drama,4844399.0,528287.0,84.0,2021.0,13,1635.0713546177196,179.75990288259385
The Truffle Hunters,Sony Pictures Cla...,Documentary,521202.0,50115.0,143.0,2021.0,5,1655.56851074393,139.69911668539396
Ailey,Neon,Documentary,204512.0,19664.0,188.0,2021.0,3,1694.1783300211068,107.92992004173084
Werewolves Within,IFC Films,Horror,575783.0,55363.0,140.0,2021.0,5,1740.911651359093,90.15362468188349
Fatale,Lionsgate,Thriller/Suspense,3217203.0,350840.0,90.0,2021.0,13,1780.182332005589,112.1266454473795
Anita,CMC Pictures,Drama,535596.0,51499.0,142.0,2021.0,5,1821.5206837999826,129.90699052060427
Separation,Open Road,Horror,4509143.0,491727.0,85.0,2021.0,13,1859.0750697630035,154.69949130088992
The Boss Baby: Family Business,Universal,Adventure,57300280.0,6248667.0,21.0,2021.0,20,1878.2980667324816,189.77763816630224
Long Weekend,Sony Pictures,Romantic Comedy,1018532.0,97936.0,123.0,2021.0,7,1896.3399199033395,227.70508909780048
A Journal for Jordan,Sony Pictures,Drama,3905919.0,425945.0,87.0,2021.0,13,1905.33448249397,268.7306645819205
The Addams Family 2,United Artists,Adventure,56489153.0,5431649.0,22.0,2021.0,20,1903.5428652071596,308.69052078158177
Respect,United Artists,Drama,24278399.0,2647589.0,44.0,2021.0,17,1885.4837810229235,344.3818289451483
The Forever Purge,Universal,Horror,44539245.0,4857061.0,30.0,2021.0,20,1863.2263596045468,377.6174603037488
House of Gucci,United Artists,Drama,49023527.0,4713800.0,26.0,2021.0,20,1828.372340364798,397.2439052909394
Willy's Wonderland,Screen Media Films,Horror,418286.0,40219.0,154.0,2021.0,5,1791.5861943416369,423.16261399262163
Wolf,Focus Features,Drama,147595.0,14192.0,196.0,2021.0,3,1742.438009792439,432.35260613179156
French Exit,Sony Pictures Cla...,Comedy,741895.0,80904.0,134.0,2021.0,5,1693.0227012612065,424.72848108277105
The Sparks Brothers,Focus Features,Documentary,648665.0,62372.0,138.0,2021.0,5,1648.9692767821334,401.0790457477236
The Courier,Roadside Attractions,Thriller/Suspense,6613432.0,721203.0,78.0,2021.0,13,1612.6830120651534,374.4650082319828
The Girl Who Believes In Mi...,Atlas Distribution,Drama,3163362.0,304169.0,92.0,2021.0,9,1591.6991736597508,338.08261515819015
Once I Was Engaged,Purdie Distribution,Comedy,254775.0,24497.0,178.0,2021.0,3,1570.5533354356608,296.10817620064597
Monster Hunter,Sony Pictures,Action,10144067.0,1106223.0,66.0,2021.0,15,1576.0574161530953,251.44605471659682
Raya and the Last Dragon,Walt Disney,Adventure,54723032.0,5967615.0,24.0,2021.0,20,1578.678378221262,211.5320151084936
The Conjuring: The Devil Ma...,Warner Bros.,Horror,65631050.0,7157148.0,19.0,2021.0,20,1595.3360833139614,175.16553519849057
Groundhog Day,Sony Pictures,Romantic Comedy,200989.0,21918.0,189.0,2021.0,3,1606.2440845801839,131.50759767991224
I'm Your Man,Bleecker Street,Comedy,275158.0,26457.0,174.0,2021.0,3,1638.000361216387,92.88715109775922
Lamb of God: The Concert Film,Purdie Distribution,Concert/Perfor...,744812.0,71616.0,133.0,2021.0,5,1676.610180493564,61.11795445409609
New Order,Neon,Thriller/Suspense,304167.0,29246.0,170.0,2021.0,5,1723.3435018315502,43.34165909424874
Supernova,Bleecker Street,Drama,234220.0,22521.0,180.0,2021.0,3,1772.6679279952962,51.53317809973049
Roadrunner: A Film About An...,Focus Features,Documentary,5354970.0,514901.0,81.0,2021.0,13,1806.0977014335915,81.65709298249828
The House Next Door: Meet t...,HEFG Releasing,Comedy,2893660.0,278236.0,96.0,2021.0,9,1847.1536127223787,90.5121564067336
Four Good Days,Vertical Entertai...,Drama,837849.0,80562.0,129.0,2021.0,7,1880.8618102091589,118.79213911875513
The Jesus Music,Lionsgate,Documentary,1016725.0,110875.0,124.0,2021.0,7,1903.7517471437786,156.36940335032378
Peter Rabbit 2: The Runaway,Sony Pictures,Adventure,40501717.0,4416763.0,32.0,2021.0,17,1921.7936003146365,194.296854281822
My Hero Academia: World Her...,FUNimation,Adventure,9767647.0,939196.0,68.0,2021.0,15,1938.2283327847674,230.7646423781025
Chaos Walking,Lionsgate,Action,13287908.0,1449063.0,61.0,2021.0,15,1945.3099003368163,270.1327944938136
Spider-Man: No Way Home,Sony Pictures,Action,572984769.0,55094689.0,1.0,2021.0,25,1943.5182830500062,310.0926506934748
The Little Things,Warner Bros.,Thriller/Suspense,15342746.0,1673146.0,55.0,2021.0,15,1925.45919886577,345.78395885704134
The Father,Sony Pictures Cla...,Drama,2120992.0,231296.0,108.0,2021.0,9,1904.9490929973967,382.4355012156941
Free Guy,20th Century Studios,Action,121626598.0,13263533.0,10.0,2021.0,22,1878.1132755956912,414.7439970702263
True To The Game 3,Faith Media Distr...,Thriller/Suspense,1038255.0,99832.0,122.0,2021.0,7,1842.392215823087,436.8348523891595
A Rescue of Little Eggs,Lionsgate,Comedy,927154.0,89149.0,126.0,2021.0,7,1809.8630102699963,466.4633991993689
Julia,Sony Pictures Cla...,Documentary,389890.0,37489.0,156.0,2021.0,5,1764.1512154686473,477.39188564715107
Crisis,Quiver,Thriller/Suspense,409363.0,44641.0,155.0,2021.0,5,1714.2894524020937,473.6764336026641
Scott Pilgrim vs. The World,Universal,Comedy,1229784.0,134109.0,117.0,2021.0,7,1668.1701991700402,464.6202489028185
A Mouthful of Air,Sony Pictures,Drama,269435.0,25907.0,175.0,2021.0,3,1625.3848785541197,445.16732265012104
Stillwater,Focus Features,Drama,14465535.0,1577485.0,58.0,2021.0,15,1596.2028291470076,410.91227933675077
Finding You,Roadside Attractions,Drama,2753985.0,264806.0,98.0,2021.0,9,1570.7908174880845,377.47233819674955
News of the World,Universal,Western,8951155.0,976135.0,69.0,2021.0,15,1549.806979082682,341.089945122957
Space Jam: A New Legacy,Warner Bros.,Comedy,70592228.0,7698171.0,18.0,2021.0,20,1527.1816007654697,308.1037016871998
12 Mighty Orphans,Sony Pictures Cla...,Drama,3688723.0,402259.0,89.0,2021.0,13,1534.7644077167668,268.82901468985557
Ghost in the Shell,Palm Pictures,Action,373169.0,40694.0,158.0,2021.0,5,1535.392398875956,223.83339682429022
C'mon C'mon,A24,Drama,1985585.0,190921.0,109.0,2021.0,9,1551.3613030272681,179.62939134734052
Shiva Baby,Utopia,Comedy,159294.0,15316.0,194.0,2021.0,3,1556.2630798770588,132.88570103822116
Freaky,Universal,Horror,328795.0,35856.0,166.0,2021.0,5,1580.0601097112851,88.91182957949081
Cry Macho,Warner Bros.,Drama,10310734.0,991417.0,65.0,2021.0,15,1611.3833365366545,56.60307749516454
La piscine,Rialto Pictures,Drama,211467.0,20333.0,187.0,2021.0,3,1642.7456020432116,24.332219088605086
The Emperor's New Groove,Walt Disney,Adventure,334000.0,36423.0,164.0,2021.0,5,1689.4789233811978,6.555923728757705
In the Heights,Warner Bros.,Musical,29975167.0,3268830.0,36.0,2021.0,17,1733.939136298014,-0.3931386102460124
The Matrix Resurrections,Warner Bros.,Action,28134634.0,2705253.0,39.0,2021.0,17,1773.3340321110368,6.538108310841466
Titane,Neon,Horror,1442988.0,138748.0,113.0,2021.0,7,1811.2249686130967,24.656522452174954
Here Today,Sony Pictures,Comedy,2807494.0,269951.0,97.0,2021.0,9,1849.380737956439,46.56855717781502
A Quiet Place: Part II,Paramount Pictures,Horror,160215764.0,17471730.0,8.0,2021.0,22,1883.9984026309976,70.35126712600658
Heaven,LAMA Distribution,Drama,148091.0,14239.0,195.0,2021.0,3,1921.513506727161,95.2031677505872
Land,Focus Features,Drama,2577830.0,281116.0,101.0,2021.0,9,1943.2081729719125,136.89658997195014
Dear Evan Hansen,Universal,Musical,15002646.0,1636057.0,56.0,2021.0,15,1957.5521444911146,176.37127149132806
Summer of Soul,Searchlight Pictures,Documentary,2320649.0,223139.0,104.0,2021.0,9,1976.6418592956184,213.78226972290042
Wonder Woman 1984,Warner Bros.,Action,23791725.0,2594517.0,45.0,2021.0,17,1982.4873549996028,255.37349692257197
Queen Bees,Gravitas Ventures,Comedy,1926706.0,185260.0,110.0,2021.0,9,1983.5418530369593,297.36025714397044
Rita Moreno: Just a Girl Wh...,Roadside Attractions,Documentary,264626.0,25444.0,176.0,2021.0,3,1973.835635670453,343.347095961551
Becoming Cousteau,Picturehouse,Documentary,232285.0,22335.0,181.0,2021.0,3,1951.6025961014536,388.13204825049854
Bergman Island,IFC Films,Drama,145191.0,15833.0,198.0,2021.0,3,1921.175247005215,427.8079405148902
The Green Knight,A24,Adventure,17173321.0,1872772.0,49.0,2021.0,17,1884.722955237965,454.1941191869767
The Water Man,RLJ Entertainment,Drama,354087.0,38613.0,160.0,2021.0,5,1852.6977727450633,485.807212776443
Promare,GKIDS,Adventure,215318.0,23480.0,185.0,2021.0,3,1811.0331479901172,513.4488307469875
The Unholy,Sony Pictures,Horror,15532137.0,1493475.0,54.0,2021.0,15,1766.9136226066341,522.3070179168438
Come Play,Focus Features,Horror,970450.0,105829.0,125.0,2021.0,7,1725.0117954661127,519.4370210029311
Earwig and the Witch,GKIDS,Adventure,173704.0,16702.0,191.0,2021.0,3,1678.8925422340592,510.3808363030856
Tenet,Warner Bros.,Action,459940.0,50157.0,149.0,2021.0,5,1631.379981350016,494.8066089309152
Jathi Ratnalu,Self Distributed,Comedy,460000.0,44230.0,148.0,2021.0,5,1585.3935470071717,475.17887711006324
Wrong Turn,Saban Films,Horror,1251184.0,120306.0,116.0,2021.0,7,1561.5657498972487,434.66670505167633
Encanto,Walt Disney,Adventure,91386126.0,9711596.0,15.0,2021.0,20,1536.1537382383253,401.2267639116751
Spencer,Neon,Drama,7086632.0,681406.0,76.0,2021.0,13,1518.1316021342914,365.5167847707168
Raging Fire,Well Go USA,Action,385305.0,37048.0,157.0,2021.0,5,1488.7178474634234,331.46049260374724
Christmas with the Chosen: ...,Fathom Events,Concert/Perfor...,13388000.0,1287307.0,60.0,2021.0,15,1493.3876766419628,286.70345186775506
PAW Patrol: The Movie,Paramount Pictures,Adventure,40127371.0,3858401.0,33.0,2021.0,17,1496.7196351556586,246.84246777976486
Jungle Cruise,Walt Disney,Adventure,116987516.0,12757635.0,11.0,2021.0,20,1493.676276566944,206.95841120949487
Old,Universal,Thriller/Suspense,48276510.0,4641972.0,28.0,2021.0,20,1510.344131521464,170.59658216838267
Together Together,Bleecker Street,Comedy,1436324.0,138108.0,114.0,2021.0,7,1509.4583417815961,128.60592396281578
Tom and Jerry,Warner Bros.,Adventure,46536687.0,5074884.0,29.0,2021.0,20,1533.4221630683132,94.11338463416843
Nobody,Universal,Thriller/Suspense,27568035.0,3006329.0,40.0,2021.0,17,1548.3352563773058,56.997355105711534
Voyagers,Lionsgate,Thriller/Suspense,3149935.0,343504.0,93.0,2021.0,9,1579.6857473448702,29.048353046735087
Minari,A24,Drama,2964816.0,285078.0,94.0,2021.0,9,1606.6256482186484,-5.740175822865041
American Skin,Vertical Entertai...,Drama,282332.0,27147.0,173.0,2021.0,3,1649.3971946192821,-25.223369054428417
Weathering With You,GKIDS,Drama,257933.0,24801.0,177.0,2021.0,3,1696.1305159572682,-42.9996644142758
Profile,Focus Features,Thriller/Suspense,1744740.0,167763.0,112.0,2021.0,7,1743.1026451986172,-41.381308911304416
Scoob!,Warner Bros.,Adventure,2188425.0,238650.0,105.0,2021.0,9,1786.3704021356143,-33.38748569328453
After We Fell,Vertical Entertai...,Drama,2170750.0,208725.0,107.0,2021.0,9,1826.9711984308744,-16.42943921997926
Don't Breathe 2,Sony Pictures,Horror,32638038.0,3138273.0,35.0,2021.0,17,1862.127500120138,6.549561009219104
Cruella,Walt Disney,Comedy,86103234.0,9389666.0,17.0,2021.0,20,1893.4122064061237,31.474792253875677
Lamb,A24,Drama,2676410.0,257347.0,99.0,2021.0,9,1931.4573491391338,49.26712527753722
CopShop,Open Road,Action,5213243.0,501273.0,83.0,2021.0,13,1962.7772639738537,77.25038696637367
King Richard,Warner Bros.,Drama,14730278.0,1565385.0,57.0,2021.0,15,1978.451583739925,114.05141548285604
Flag Day,United Artists,Drama,424667.0,46310.0,153.0,2021.0,5,1997.1453247536756,154.9848253934756
The Reckoning,RLJ Entertainment,Horror,143532.0,13801.0,200.0,2021.0,3,2021.1966968131042,198.82010230669866
Reminiscence,Warner Bros.,Thriller/Suspense,3900193.0,425321.0,88.0,2021.0,13,2020.7819355785164,243.81819085630576
Ron's Gone Wrong,20th Century Studios,Adventure,23009270.0,2509190.0,47.0,2021.0,17,2023.2722543607913,283.74059449589953
Halloween Kills,Universal,Horror,92002155.0,10032950.0,14.0,2021.0,20,2016.6599732322798,323.1902806578645
The Lost Leonardo,Sony Pictures Cla...,Documentary,445740.0,42859.0,151.0,2021.0,5,2017.229126003902,368.1866812374948
The Prot茅g茅,Lionsgate,Action,7446823.0,716041.0,73.0,2021.0,13,1992.8879332845088,406.03514668851886
The Mauritanian,STX Entertainment,Drama,836536.0,80436.0,130.0,2021.0,7,1966.8296072707062,438.97393302557725
Pinocchio,Roadside Attractions,Adventure,1049163.0,100881.0,121.0,2021.0,7,1937.586151090384,471.8497641273086
Limbo,Focus Features,Drama,224405.0,21577.0,183.0,2021.0,3,1900.443894071955,500.64998536911423
World War Z,Paramount Pictures,Action,347000.0,37840.0,161.0,2021.0,5,1863.7166152806603,534.5779530740407
Murder in the Woods,Rezinate Entertai...,Horror,241906.0,23260.0,179.0,2021.0,3,1822.0519905257142,562.2195710445851
Final Account,Focus Features,Documentary,308976.0,29709.0,169.0,2021.0,5,1772.2796909117194,566.9859314101816
The Marksman,Open Road,Action,15566093.0,1697501.0,53.0,2021.0,15,1727.6333696008796,561.3551238829032
Dune,Warner Bros.,Action,107215864.0,11393821.0,12.0,2021.0,20,1688.2429154039028,554.3986795213154
Belfast,Focus Features,Drama,6885925.0,662108.0,77.0,2021.0,13,1649.4987484677113,544.4543581055262
Courageous,Sony Pictures,Drama,495002.0,53980.0,145.0,2021.0,5,1605.0674023685378,537.3230550117378
Together,Bleecker Street,Comedy,214390.0,20614.0,186.0,2021.0,3,1559.0809680256937,517.6953231908858
Spiral,Lionsgate,Horror,23216862.0,2531828.0,46.0,2021.0,17,1540.4208626088957,476.7465690482506
Nomadland,Searchlight Pictures,Drama,2180000.0,237732.0,106.0,2021.0,9,1518.0532232840012,441.19816949171025
Show Me the Father,Sony Pictures,Documentary,1803226.0,173387.0,111.0,2021.0,7,1494.2582171880892,404.1873915358834
City of Lies,Saban Films,Drama,572493.0,62431.0,141.0,2021.0,5,1459.7858710922196,372.23966306191255
Resident Evil: Welcome to R...,Sony Pictures,Horror,16923891.0,1627297.0,50.0,2021.0,17,1443.73552240356,330.1993692121731
Witnesses,Purdie Distribution,Drama,855765.0,82285.0,127.0,2021.0,7,1451.445845714053,288.913161897288
CS Lewis: The Most Reluctan...,Trafalgar Releasing,Drama,1205000.0,115865.0,118.0,2021.0,7,1454.7584147592192,245.0380335633332
In the Earth,Neon,Horror,1113722.0,107088.0,120.0,2021.0,7,1452.0841415291552,201.11937849864609
Held,Magnolia Pictures,Horror,142817.0,13732.0,201.0,2021.0,3,1467.5335121692337,156.7311261470893
Boogie,Focus Features,Drama,4178620.0,401790.0,86.0,2021.0,13,1470.9410099121606,111.86032317754189
The Alpinist,Roadside Attractions,Documentary,844743.0,81225.0,128.0,2021.0,7,1494.9048311988777,77.36778384889456
Mortal Kombat,Warner Bros.,Action,42326031.0,4615707.0,31.0,2021.0,17,1512.4978083918982,39.23004462006952
The Last Duel,20th Century Studios,Drama,10853945.0,1043648.0,63.0,2021.0,15,1541.4621811169673,11.642636031308001
God's Not Dead: We the Peop...,Pinnacle Peak,Drama,1170387.0,112537.0,119.0,2021.0,7,1565.9379146399133,-22.488558915745045
Top Gun,Paramount Pictures,Action,457577.0,49899.0,150.0,2021.0,5,1602.0911585502593,-52.52092403671122
For the Love of Money,Freestyle Releasing,Drama,480774.0,46228.0,146.0,2021.0,5,1646.677637890809,-75.14935438472128
Shang-Chi and the Legend of...,Walt Disney,Action,224543292.0,24486728.0,2.0,2021.0,25,1689.9294433674124,-87.57035768614827
Spirit Untamed,Universal,Adventure,17716215.0,1703482.0,48.0,2021.0,17,1729.3998860193985,-81.08312739454692
Our Friend,Gravitas Ventures,Drama,657511.0,71702.0,137.0,2021.0,5,1774.3430690373768,-78.82253008133421
The King's Man,20th Century Studios,Action,16258724.0,1773034.0,51.0,2021.0,15,1816.382249674837,-62.76926588581961
The Many Saints of Newark,Warner Bros.,Drama,8237403.0,898299.0,70.0,2021.0,15,1853.832556627929,-48.71670351736941
American Underdog: The Kurt...,Lionsgate,Drama,12213600.0,1174385.0,62.0,2021.0,15,1886.2848088582127,-25.331851044410598
Judas and the Black Messiah,Warner Bros.,Drama,5478009.0,526732.0,80.0,2021.0,13,1917.5695151441985,-0.40661979975405416
Snake Eyes: G.I. Joe Origins,Paramount Pictures,Action,28264325.0,2717724.0,38.0,2021.0,17,1954.7585290569837,14.32352766029129
Black Widow,Walt Disney,Action,183651655.0,20027443.0,4.0,2021.0,25,1982.9440525491461,42.706203106287376
Wrath of Man,United Artists,Action,27466489.0,2641008.0,41.0,2021.0,17,2002.776799037335,77.44324625528373
Mass,Bleecker Street,Drama,145175.0,13959.0,199.0,2021.0,3,2027.3516593796817,115.14041112419875
Antlers,Searchlight Pictures,Horror,10619670.0,1158088.0,64.0,2021.0,15,2042.065321461143,157.6669692749893
